datetime,trading_date,type,direction,swing_price,sweep_depth_pips,sweep_depth_atr,entry_price,session,hour_utc,sma_slope,bars_since_swing,atr_pips,max_favorable_pips,max_adverse_pips,reversed_1atr,reversed_2atr,positive_rr
2025-02-20 08:30:00,2025-02-19,buyside_sweep,SHORT,1.04343,7.5,1.3325,1.04301,London,8,2.172000000000285,9,5.63,1.7,30.4,False,False,False
2025-02-20 09:30:00,2025-02-19,sellside_sweep,LONG,1.04292,0.8,0.1305,1.04316,London,9,1.6240000000000698,3,6.13,37.6,0.9,True,True,True
2025-02-20 14:45:00,2025-02-19,buyside_sweep,SHORT,1.04546,1.8,0.224,1.04464,New_York,14,4.31200000000187,5,8.04,4.7,56.8,False,False,False
2025-02-20 16:45:00,2025-02-19,buyside_sweep,SHORT,1.04752,2.9,0.3192,1.04748,New_York,16,7.095999999997549,4,9.09,3.9,28.5,False,False,False
2025-02-20 20:00:00,2025-02-19,buyside_sweep,SHORT,1.04985,3.0,0.4299,1.04965,Off_Hours,20,13.342000000000631,5,6.98,12.2,8.9,True,False,True
2025-02-20 23:30:00,2025-02-20,buyside_sweep,SHORT,1.05033,2.1,0.6282,1.05031,Off_Hours,23,12.525999999999371,10,3.34,18.8,1.6,True,True,True
2025-02-21 09:45:00,2025-02-20,sellside_sweep,LONG,1.04677,1.2,0.1496,1.04691,London,9,-3.770000000000717,6,8.02,23.2,16.6,True,True,True
2025-02-21 11:00:00,2025-02-20,sellside_sweep,LONG,1.04656,2.7,0.3375,1.0467,London,11,-5.893999999999622,4,8.0,25.3,17.8,True,True,True
2025-02-21 12:15:00,2025-02-20,sellside_sweep,LONG,1.04629,2.7,0.4511,1.04685,London,12,-6.572000000000244,5,5.99,23.8,19.3,True,True,True
2025-02-21 15:00:00,2025-02-20,buyside_sweep,SHORT,1.048,5.9,0.6855,1.04669,New_York,15,-3.773999999998612,4,8.61,17.7,1.8,True,True,True
2025-02-21 20:30:00,2025-02-20,sellside_sweep,LONG,1.04602,1.3,0.2316,1.04608,Off_Hours,20,-6.32800000000211,3,5.61,66.5,5.8,True,True,True
2025-02-24 06:15:00,2025-02-23,sellside_sweep,LONG,1.05098,1.9,0.371,1.05099,Tokyo,6,11.616000000000959,5,5.12,4.8,46.2,False,False,False
2025-02-24 07:00:00,2025-02-23,sellside_sweep,LONG,1.05098,1.5,0.272,1.05111,Tokyo,7,10.978000000001487,8,5.51,0.1,51.2,False,False,False
2025-02-24 09:45:00,2025-02-23,sellside_sweep,LONG,1.04695,0.9,0.1002,1.04717,London,9,3.6940000000007522,6,8.99,9.4,19.0,True,False,False
2025-02-24 11:30:00,2025-02-23,sellside_sweep,LONG,1.04668,3.1,0.3899,1.04704,London,11,1.5480000000001048,6,7.95,13.1,17.7,True,False,False
2025-02-24 12:45:00,2025-02-23,sellside_sweep,LONG,1.04637,3.4,0.5152,1.04687,London,12,-1.3960000000001749,5,6.6,16.9,16.0,True,True,True
2025-02-24 13:30:00,2025-02-23,buyside_sweep,SHORT,1.04724,2.9,0.4352,1.04685,New_York,13,-3.7400000000009648,6,6.66,15.8,17.1,True,True,False
2025-02-24 14:45:00,2025-02-23,sellside_sweep,LONG,1.04599,7.2,1.1065,1.04603,New_York,14,-8.154000000000217,9,6.51,25.3,0.4,True,True,True
2025-02-24 16:15:00,2025-02-23,buyside_sweep,SHORT,1.04704,1.6,0.2437,1.04699,New_York,16,-10.866000000000486,4,6.56,8.3,15.7,True,False,False
2025-02-24 17:30:00,2025-02-23,buyside_sweep,SHORT,1.04799,3.6,0.5025,1.04773,New_York,17,-9.083999999999204,3,7.16,16.4,8.3,True,True,True
2025-02-24 18:30:00,2025-02-23,buyside_sweep,SHORT,1.04835,1.6,0.2328,1.04825,Off_Hours,18,-7.695999999999259,4,6.87,22.9,1.4,True,True,True
2025-02-24 20:15:00,2025-02-23,sellside_sweep,LONG,1.04704,2.1,0.2967,1.04719,Off_Hours,20,-5.667999999998674,9,7.08,2.2,12.3,False,False,False
2025-02-24 23:30:00,2025-02-24,sellside_sweep,LONG,1.04634,2.5,0.5983,1.04643,Off_Hours,23,-1.9419999999992221,6,4.18,12.9,4.7,True,True,True
2025-02-25 04:30:00,2025-02-24,buyside_sweep,SHORT,1.04761,0.6,0.1826,1.04753,Tokyo,4,1.5359999999997598,6,3.29,19.3,4.6,True,True,True
2025-02-25 05:45:00,2025-02-24,buyside_sweep,SHORT,1.04771,0.9,0.3043,1.04767,Tokyo,5,0.6760000000016753,6,2.96,20.7,12.9,True,True,True
2025-02-25 06:30:00,2025-02-24,buyside_sweep,SHORT,1.04771,1.6,0.5437,1.04764,Tokyo,6,0.3860000000011077,9,2.94,20.4,23.5,True,True,False
2025-02-25 07:15:00,2025-02-24,sellside_sweep,LONG,1.04722,4.3,1.0543,1.04729,Tokyo,7,-0.5419999999989322,8,4.08,27.0,16.9,True,True,True
2025-02-25 08:00:00,2025-02-24,sellside_sweep,LONG,1.04722,16.2,2.628,1.04769,London,8,-0.9499999999995623,11,6.16,32.7,18.3,True,True,True
2025-02-25 11:15:00,2025-02-24,buyside_sweep,SHORT,1.04784,0.9,0.1175,1.04774,London,11,1.1819999999995723,8,7.66,0.8,41.7,False,False,False
2025-02-25 14:00:00,2025-02-24,buyside_sweep,SHORT,1.04999,0.5,0.0681,1.04936,New_York,14,6.808000000000369,7,7.34,9.9,25.5,True,False,False
2025-02-25 15:30:00,2025-02-24,buyside_sweep,SHORT,1.05096,8.0,0.9333,1.05072,New_York,15,7.439999999998559,7,8.57,23.5,11.6,True,True,True
2025-02-25 18:00:00,2025-02-24,buyside_sweep,SHORT,1.05059,3.1,0.3497,1.05046,Off_Hours,18,4.866000000001147,5,8.86,1.9,19.1,False,False,False
2025-02-25 20:15:00,2025-02-24,buyside_sweep,SHORT,1.05179,0.9,0.1283,1.05164,Off_Hours,20,7.133999999999752,7,7.01,9.1,8.6,True,False,True
2025-02-26 04:15:00,2025-02-25,sellside_sweep,LONG,1.05011,1.0,0.2194,1.05034,Tokyo,4,0.1779999999995674,4,4.56,7.9,16.6,True,False,False
2025-02-26 08:30:00,2025-02-25,buyside_sweep,SHORT,1.05013,10.0,1.5234,1.04999,London,8,-2.105999999999497,5,6.56,25.2,3.1,True,True,True
2025-02-26 10:00:00,2025-02-25,sellside_sweep,LONG,1.04937,0.9,0.1214,1.04946,London,10,-2.7920000000003498,5,7.41,20.7,19.9,True,True,True
2025-02-26 11:15:00,2025-02-25,buyside_sweep,SHORT,1.05007,1.3,0.1719,1.04943,London,11,-3.4580000000028477,5,7.56,19.6,29.9,True,True,False
2025-02-26 15:00:00,2025-02-25,sellside_sweep,LONG,1.04813,0.8,0.1057,1.04844,New_York,15,-6.040000000000489,5,7.57,44.3,5.3,True,True,True
2025-02-26 17:00:00,2025-02-25,buyside_sweep,SHORT,1.05153,2.9,0.3612,1.05139,New_York,17,-0.21199999999943486,4,8.03,35.7,14.8,True,True,True
2025-02-26 19:00:00,2025-02-25,sellside_sweep,LONG,1.0483,1.1,0.0941,1.04852,Off_Hours,19,1.1500000000008725,5,11.69,8.0,12.6,False,False,False
2025-02-26 20:15:00,2025-02-25,sellside_sweep,LONG,1.04819,1.3,0.1259,1.04834,Off_Hours,20,-0.7579999999984821,5,10.33,8.8,11.1,False,False,False
2025-02-26 21:30:00,2025-02-25,sellside_sweep,LONG,1.04806,2.2,0.4037,1.04808,Off_Hours,21,-2.7900000000014025,5,5.45,11.4,10.7,True,True,True
2025-02-26 23:45:00,2025-02-26,buyside_sweep,SHORT,1.04878,3.2,0.896,1.04876,Off_Hours,23,-2.0239999999982494,11,3.57,28.7,0.2,True,True,True
2025-02-27 02:30:00,2025-02-26,sellside_sweep,LONG,1.04726,0.6,0.1323,1.04734,Tokyo,2,-1.8099999999998673,6,4.54,6.8,14.5,True,False,False
2025-02-27 08:15:00,2025-02-26,buyside_sweep,SHORT,1.04743,5.9,1.2727,1.0471,London,8,-4.047999999998719,19,4.64,52.0,18.3,True,True,True
2025-02-27 09:15:00,2025-02-26,buyside_sweep,SHORT,1.04802,1.8,0.3342,1.04776,London,9,-2.5220000000003573,4,5.39,66.9,11.7,True,True,True
2025-02-27 10:00:00,2025-02-26,buyside_sweep,SHORT,1.04802,4.0,0.6863,1.04771,London,10,-1.5479999999978844,7,5.83,72.9,12.2,True,True,True
2025-02-27 12:00:00,2025-02-26,sellside_sweep,LONG,1.04737,0.8,0.1343,1.04748,London,12,-1.4439999999993347,6,5.96,14.5,74.7,True,True,False
2025-02-27 13:30:00,2025-02-26,buyside_sweep,SHORT,1.04839,5.4,0.7013,1.04594,New_York,13,-1.8659999999992571,4,7.7,59.3,5.0,True,True,True
2025-02-27 14:45:00,2025-02-26,sellside_sweep,LONG,1.0419,5.1,0.3982,1.04198,New_York,14,-5.602000000002327,4,12.81,7.8,19.7,False,False,False
2025-02-27 15:45:00,2025-02-26,sellside_sweep,LONG,1.04107,1.4,0.0961,1.04148,New_York,15,-9.875999999999774,3,14.56,3.1,18.2,False,False,False
2025-02-27 16:30:00,2025-02-26,sellside_sweep,LONG,1.04107,7.6,0.4944,1.04149,New_York,16,-11.06999999999747,6,15.37,3.0,21.2,False,False,False
2025-02-27 17:30:00,2025-02-26,sellside_sweep,LONG,1.04031,0.8,0.0778,1.04033,New_York,17,-11.130000000001417,4,10.28,14.3,15.1,True,False,False
2025-02-28 00:15:00,2025-02-27,buyside_sweep,SHORT,1.04001,1.5,0.3911,1.03996,Tokyo,0,-16.519999999999868,5,3.84,19.4,4.6,True,True,True
2025-02-28 01:00:00,2025-02-27,buyside_sweep,SHORT,1.04001,4.1,1.0361,1.03992,Tokyo,1,-16.12599999999853,8,3.96,19.0,2.7,True,True,True
2025-02-28 04:15:00,2025-02-27,buyside_sweep,SHORT,1.03894,0.5,0.091,1.03888,Tokyo,4,-7.820000000000604,3,5.49,6.3,19.0,True,False,False
2025-02-28 06:00:00,2025-02-27,sellside_sweep,LONG,1.03841,1.1,0.2996,1.03861,Tokyo,6,-4.9019999999977415,4,3.67,21.7,3.6,True,True,True
2025-02-28 06:45:00,2025-02-27,sellside_sweep,LONG,1.03841,1.2,0.3212,1.03874,Tokyo,6,-4.654000000001712,7,3.74,20.4,2.0,True,True,True
2025-02-28 12:30:00,2025-02-27,buyside_sweep,SHORT,1.04058,1.7,0.3095,1.04056,London,12,0.71200000000049,7,5.49,42.3,14.2,True,True,True
2025-02-28 15:30:00,2025-02-27,buyside_sweep,SHORT,1.04141,5.7,0.7341,1.04121,New_York,15,3.9300000000008772,5,7.76,52.4,0.2,True,True,True
2025-02-28 17:15:00,2025-02-27,sellside_sweep,LONG,1.03979,8.1,0.7232,1.04048,New_York,17,3.990000000000382,3,11.2,16.0,45.1,True,False,False
2025-03-03 01:00:00,2025-03-02,buyside_sweep,SHORT,1.04199,2.6,0.2785,1.04179,Tokyo,1,2.524000000001525,3,9.34,16.1,5.2,True,False,True
2025-03-03 05:45:00,2025-03-02,sellside_sweep,LONG,1.04141,1.8,0.4315,1.04142,Tokyo,5,2.092000000000205,3,4.17,43.7,25.9,True,True,True
2025-03-03 08:00:00,2025-03-02,sellside_sweep,LONG,1.04018,0.8,0.1623,1.04036,London,8,5.491999999998054,4,4.93,72.9,15.3,True,True,True
2025-03-03 14:00:00,2025-03-02,buyside_sweep,SHORT,1.04759,0.6,0.0651,1.0471,New_York,14,10.646000000000821,5,9.22,3.9,32.6,False,False,False
2025-03-03 18:45:00,2025-03-02,buyside_sweep,SHORT,1.05011,2.1,0.2557,1.04868,Off_Hours,18,14.8539999999997,8,8.21,20.3,6.8,True,True,True
2025-03-03 23:30:00,2025-03-03,sellside_sweep,LONG,1.04795,3.2,0.4672,1.04805,Off_Hours,23,11.895999999997908,6,6.85,15.4,9.7,True,True,True
2025-03-04 01:15:00,2025-03-03,buyside_sweep,SHORT,1.04922,1.4,0.2101,1.04919,Tokyo,1,5.998000000000392,8,6.66,21.1,4.0,True,True,True
2025-03-04 03:45:00,2025-03-03,sellside_sweep,LONG,1.04764,0.8,0.1295,1.04771,Tokyo,3,0.6700000000003925,12,6.18,49.9,6.3,True,True,True
2025-03-04 07:45:00,2025-03-03,buyside_sweep,SHORT,1.04959,4.4,0.5736,1.04927,Tokyo,7,-0.5380000000010376,25,7.67,6.6,66.9,False,False,False
2025-03-04 09:30:00,2025-03-03,buyside_sweep,SHORT,1.05238,0.7,0.0672,1.05216,London,9,5.115999999998344,3,10.41,25.4,38.0,True,True,False
2025-03-04 10:30:00,2025-03-03,sellside_sweep,LONG,1.05093,5.1,0.4375,1.05147,London,10,6.821999999999662,5,11.66,44.9,18.5,True,True,True
2025-03-04 17:00:00,2025-03-03,buyside_sweep,SHORT,1.05394,1.3,0.1081,1.05326,New_York,17,9.289999999999576,3,12.02,2.2,104.3,False,False,False
2025-03-04 21:30:00,2025-03-03,buyside_sweep,SHORT,1.06236,2.2,0.1876,1.06211,Off_Hours,21,21.668000000001353,5,11.73,19.3,15.8,True,False,True
2025-03-04 23:15:00,2025-03-04,buyside_sweep,SHORT,1.06272,8.2,0.7972,1.06257,Off_Hours,23,21.4940000000019,8,10.29,23.9,3.4,True,True,True
2025-03-05 00:30:00,2025-03-04,sellside_sweep,LONG,1.06168,3.4,0.397,1.06181,Tokyo,0,20.215999999999568,7,8.56,20.7,16.3,True,True,True
2025-03-05 01:30:00,2025-03-04,sellside_sweep,LONG,1.06105,2.1,0.2448,1.06124,Tokyo,1,16.585999999998435,5,8.58,56.0,10.6,True,True,True
2025-03-05 07:00:00,2025-03-04,buyside_sweep,SHORT,1.06388,4.9,0.5888,1.0632,Tokyo,7,16.143999999997938,3,8.32,2.6,90.0,False,False,False
2025-03-05 11:00:00,2025-03-04,sellside_sweep,LONG,1.06834,0.6,0.039,1.06853,London,11,16.369999999998885,3,15.37,101.3,8.9,True,True,True
2025-03-05 12:00:00,2025-03-04,sellside_sweep,LONG,1.06834,5.0,0.364,1.06967,London,12,13.506000000000906,7,13.74,92.0,10.0,True,True,True
2025-03-05 12:45:00,2025-03-04,buyside_sweep,SHORT,1.06984,15.6,1.1537,1.06955,London,12,14.017999999997866,7,13.52,8.8,93.2,False,False,False
2025-03-05 13:30:00,2025-03-04,buyside_sweep,SHORT,1.0714,5.3,0.3843,1.07051,New_York,13,14.704000000000939,3,13.79,0.0,83.6,False,False,False
2025-03-05 16:15:00,2025-03-04,buyside_sweep,SHORT,1.07769,4.1,0.2092,1.07712,New_York,16,29.86199999999828,7,19.6,9.2,25.3,False,False,False
2025-03-05 17:30:00,2025-03-04,buyside_sweep,SHORT,1.07866,1.1,0.059,1.07844,New_York,17,31.297999999999604,6,18.64,20.7,12.1,True,False,True
2025-03-05 18:45:00,2025-03-04,sellside_sweep,LONG,1.07648,1.1,0.074,1.07734,Off_Hours,18,30.38199999999991,3,14.86,29.4,3.7,True,False,True
2025-03-06 00:00:00,2025-03-05,buyside_sweep,SHORT,1.07947,3.4,0.7346,1.07933,Tokyo,0,18.978000000000605,4,4.63,9.3,26.7,True,True,False
2025-03-06 00:45:00,2025-03-05,buyside_sweep,SHORT,1.07947,8.1,1.504,1.07942,Tokyo,0,20.571999999998702,7,5.39,10.2,25.8,True,False,False
2025-03-06 07:30:00,2025-03-05,buyside_sweep,SHORT,1.08199,0.9,0.0918,1.08154,Tokyo,7,6.191999999998199,5,9.8,35.2,29.8,True,True,True
2025-03-06 09:00:00,2025-03-05,sellside_sweep,LONG,1.07928,1.6,0.1129,1.07962,London,9,4.230000000000622,4,14.17,57.2,16.0,True,True,True
2025-03-06 09:45:00,2025-03-05,sellside_sweep,LONG,1.07928,0.6,0.0407,1.07995,London,9,2.6459999999972617,7,14.74,53.9,16.9,True,True,True
2025-03-06 15:00:00,2025-03-05,buyside_sweep,SHORT,1.08409,12.5,0.6542,1.08388,New_York,15,3.509999999999902,4,19.11,73.3,0.2,True,True,True
2025-03-07 01:30:00,2025-03-06,sellside_sweep,LONG,1.07843,2.9,0.4845,1.07874,Tokyo,1,-1.6920000000020252,7,5.99,50.4,2.9,True,True,True
2025-03-07 02:15:00,2025-03-06,buyside_sweep,SHORT,1.07952,1.6,0.2654,1.07946,Tokyo,2,-3.2799999999988394,9,6.03,3.5,53.3,False,False,False
2025-03-07 05:45:00,2025-03-06,buyside_sweep,SHORT,1.08146,2.8,0.5138,1.08131,Tokyo,5,-2.5540000000012775,9,5.45,5.2,58.3,False,False,False
2025-03-07 12:45:00,2025-03-06,buyside_sweep,SHORT,1.08554,1.6,0.1772,1.08542,London,12,12.55799999999807,4,9.03,28.8,34.2,True,True,False
2025-03-07 13:45:00,2025-03-06,buyside_sweep,SHORT,1.08554,16.9,1.272,1.08447,New_York,13,12.377999999999556,8,13.29,19.3,41.5,True,False,False
2025-03-07 15:45:00,2025-03-06,buyside_sweep,SHORT,1.08818,4.4,0.2243,1.08699,New_York,15,12.738000000001026,5,19.61,44.5,2.6,True,True,True
2025-03-07 17:45:00,2025-03-06,sellside_sweep,LONG,1.08374,5.7,0.3215,1.0843,New_York,17,8.669999999999511,5,17.73,22.3,17.6,True,False,True
2025-03-07 19:30:00,2025-03-06,buyside_sweep,SHORT,1.0842,1.2,0.1018,1.08415,Off_Hours,19,4.459999999999464,3,11.79,12.3,29.6,True,False,False
2025-03-07 21:15:00,2025-03-06,buyside_sweep,SHORT,1.0842,7.9,1.0811,1.08407,Off_Hours,21,1.373999999998432,10,7.31,11.5,30.4,True,False,False
2025-03-09 22:15:00,2025-03-09,buyside_sweep,SHORT,1.08511,5.7,0.6873,1.08486,Off_Hours,22,-1.3759999999995998,5,8.29,18.5,22.5,True,True,False
2025-03-10 00:45:00,2025-03-09,buyside_sweep,SHORT,1.08653,1.8,0.1886,1.08641,Tokyo,0,0.7560000000017553,6,9.54,36.3,7.0,True,True,True
2025-03-10 05:00:00,2025-03-09,sellside_sweep,LONG,1.08301,2.3,0.4334,1.08311,Tokyo,5,-4.518000000000022,5,5.31,43.3,26.0,True,True,True
2025-03-10 08:45:00,2025-03-09,sellside_sweep,LONG,1.08087,3.6,0.3634,1.08099,London,8,-2.4519999999994546,3,9.91,64.5,1.4,True,True,True
2025-03-10 15:00:00,2025-03-09,buyside_sweep,SHORT,1.08466,1.1,0.1014,1.08345,New_York,15,-2.9479999999981743,4,10.85,17.0,11.1,True,False,True
2025-03-10 15:45:00,2025-03-09,sellside_sweep,LONG,1.08313,10.7,0.8859,1.08369,New_York,15,-2.1219999999999573,7,12.08,8.7,19.4,False,False,False
2025-03-10 17:30:00,2025-03-09,buyside_sweep,SHORT,1.08416,1.8,0.17,1.084,New_York,17,0.18999999999769202,4,10.59,22.5,5.6,True,True,True
2025-03-10 18:45:00,2025-03-09,sellside_sweep,LONG,1.08256,1.3,0.1303,1.08296,Off_Hours,18,-0.9200000000020303,7,9.98,23.7,12.1,True,True,True
2025-03-10 19:45:00,2025-03-09,sellside_sweep,LONG,1.08256,2.8,0.3008,1.08315,Off_Hours,19,-1.7220000000017777,11,9.31,26.9,6.1,True,True,True
2025-03-10 20:45:00,2025-03-09,buyside_sweep,SHORT,1.08351,1.1,0.1261,1.08324,Off_Hours,20,-0.7940000000017378,3,8.72,3.1,28.0,False,False,False
2025-03-10 23:45:00,2025-03-10,buyside_sweep,SHORT,1.08413,0.8,0.1968,1.0839,Off_Hours,23,-2.20800000000132,6,4.06,3.6,22.5,False,False,False
2025-03-11 04:30:00,2025-03-10,buyside_sweep,SHORT,1.08596,1.9,0.3304,1.08559,Tokyo,4,3.4940000000016624,6,5.75,20.5,64.8,True,True,False
2025-03-11 06:15:00,2025-03-10,buyside_sweep,SHORT,1.08615,7.2,0.913,1.08613,Tokyo,6,3.044000000000935,7,7.89,7.2,59.4,False,False,False
2025-03-11 07:15:00,2025-03-10,buyside_sweep,SHORT,1.08758,5.4,0.5217,1.08755,Tokyo,7,4.721999999999227,3,10.35,3.3,47.9,False,False,False
2025-03-11 17:15:00,2025-03-10,buyside_sweep,SHORT,1.09295,1.1,0.1092,1.09288,New_York,17,13.912000000000369,4,10.07,22.0,18.3,True,True,True
2025-03-11 21:15:00,2025-03-10,sellside_sweep,LONG,1.09098,3.0,0.3885,1.09109,Off_Hours,21,6.378000000000217,3,7.72,7.6,14.1,False,False,False
2025-03-12 02:30:00,2025-03-11,sellside_sweep,LONG,1.09054,0.5,0.1118,1.09057,Tokyo,2,-1.3620000000003074,7,4.47,12.6,18.5,True,True,False
2025-03-12 05:00:00,2025-03-11,sellside_sweep,LONG,1.08957,0.8,0.1886,1.08969,Tokyo,5,-3.805999999999532,4,4.24,29.4,9.7,True,True,True
2025-03-12 07:00:00,2025-03-11,sellside_sweep,LONG,1.08949,7.7,1.5056,1.08954,Tokyo,7,-6.488000000000049,8,5.11,36.0,19.3,True,True,True
2025-03-12 11:30:00,2025-03-11,sellside_sweep,LONG,1.09044,3.2,0.3601,1.09047,London,11,-0.3219999999992673,4,8.89,26.7,29.2,True,True,False
2025-03-12 12:30:00,2025-03-11,buyside_sweep,SHORT,1.09128,18.6,1.6502,1.08912,London,12,-2.2340000000009574,5,11.27,15.7,36.5,True,False,False
2025-03-12 13:45:00,2025-03-11,sellside_sweep,LONG,1.08761,0.6,0.0405,1.08819,New_York,13,-4.173999999999012,4,14.8,45.8,2.4,True,True,True
2025-03-12 23:45:00,2025-03-12,sellside_sweep,LONG,1.08846,1.5,0.5615,1.08852,Off_Hours,23,-5.543999999999549,7,2.67,11.8,6.2,True,True,True
2025-03-13 03:00:00,2025-03-12,buyside_sweep,SHORT,1.08929,2.6,0.5796,1.08886,Tokyo,3,0.4479999999973394,8,4.49,29.5,4.7,True,True,True
2025-03-13 04:15:00,2025-03-12,sellside_sweep,LONG,1.08862,1.1,0.2421,1.08893,Tokyo,4,-2.48800000000049,10,4.54,4.0,30.2,False,False,False
2025-03-13 05:15:00,2025-03-12,sellside_sweep,LONG,1.08816,1.5,0.3153,1.08819,Tokyo,5,-5.306000000000477,5,4.76,3.5,22.8,False,False,False
2025-03-13 08:15:00,2025-03-12,sellside_sweep,LONG,1.08596,0.5,0.0503,1.08829,London,8,-4.061999999998012,3,9.94,2.3,60.7,False,False,False
2025-03-13 09:30:00,2025-03-12,buyside_sweep,SHORT,1.08837,1.5,0.1378,1.0873,London,9,-2.82400000000127,4,10.89,50.8,9.7,True,True,True
2025-03-13 10:30:00,2025-03-12,sellside_sweep,LONG,1.08685,0.5,0.0462,1.087,London,10,-2.253999999999312,3,10.83,8.1,47.8,False,False,False
2025-03-13 12:30:00,2025-03-12,buyside_sweep,SHORT,1.08749,2.4,0.1874,1.08387,London,12,-4.802000000003748,5,12.81,16.5,39.4,True,False,False
2025-03-13 15:45:00,2025-03-12,buyside_sweep,SHORT,1.08696,1.8,0.1256,1.08585,New_York,15,-6.759999999998989,4,14.33,14.5,19.6,True,False,False
2025-03-13 18:00:00,2025-03-12,sellside_sweep,LONG,1.08539,1.0,0.1036,1.08559,Off_Hours,18,-4.9480000000001745,10,9.66,2.4,11.9,False,False,False
2025-03-13 19:15:00,2025-03-12,sellside_sweep,LONG,1.08518,3.9,0.506,1.0852,Off_Hours,19,-5.062000000000122,3,7.71,6.3,10.7,False,False,False
2025-03-13 20:00:00,2025-03-12,sellside_sweep,LONG,1.08518,4.6,0.6653,1.0852,Off_Hours,20,-4.69600000000181,6,6.91,6.3,12.1,False,False,False
2025-03-13 21:15:00,2025-03-12,sellside_sweep,LONG,1.08462,1.8,0.3096,1.08512,Off_Hours,21,-4.684000000001465,4,5.81,7.1,17.1,True,False,False
2025-03-14 00:00:00,2025-03-13,buyside_sweep,SHORT,1.08556,2.7,0.7132,1.0855,Tokyo,0,-3.8479999999996295,13,3.79,20.9,2.8,True,True,True
2025-03-14 07:00:00,2025-03-13,sellside_sweep,LONG,1.08341,1.4,0.2367,1.08451,Tokyo,7,-3.6839999999993545,18,5.91,67.4,14.7,True,True,True
2025-03-14 07:45:00,2025-03-13,sellside_sweep,LONG,1.08341,3.7,0.4971,1.08388,Tokyo,7,-3.03200000000059,21,7.44,73.7,3.7,True,True,True
2025-03-14 09:45:00,2025-03-13,buyside_sweep,SHORT,1.08567,3.2,0.3399,1.0852,London,9,-0.4100000000017978,5,9.41,0.6,60.5,False,False,False
2025-03-14 12:15:00,2025-03-13,buyside_sweep,SHORT,1.09092,2.0,0.1457,1.09085,London,12,7.836000000001064,3,13.73,43.3,1.4,True,True,True
2025-03-14 16:30:00,2025-03-13,buyside_sweep,SHORT,1.08865,2.3,0.212,1.08859,New_York,16,7.322000000000717,5,10.85,12.7,3.9,True,False,True
2025-03-17 01:45:00,2025-03-16,buyside_sweep,SHORT,1.08825,7.6,1.4,1.08824,Tokyo,1,-2.3060000000008074,4,5.43,13.9,11.2,True,True,True
2025-03-17 03:45:00,2025-03-16,buyside_sweep,SHORT,1.08843,1.8,0.3158,1.08833,Tokyo,3,-1.88000000000077,4,5.7,14.8,17.0,True,True,False
2025-03-17 07:45:00,2025-03-16,sellside_sweep,LONG,1.08732,3.0,0.5179,1.0876,Tokyo,7,-0.5180000000004625,4,5.79,35.9,5.7,True,True,True
2025-03-17 08:30:00,2025-03-16,buyside_sweep,SHORT,1.08842,1.0,0.141,1.08824,London,8,-0.18200000000190286,6,7.09,5.5,31.9,False,False,False
2025-03-17 12:45:00,2025-03-16,sellside_sweep,LONG,1.0896,8.2,0.9236,1.09016,London,12,4.314000000000817,4,8.88,28.1,4.8,True,True,True
2025-03-17 14:00:00,2025-03-16,buyside_sweep,SHORT,1.09087,2.4,0.2897,1.09084,New_York,14,4.218000000000277,6,8.29,6.5,21.3,False,False,False
2025-03-17 18:00:00,2025-03-16,sellside_sweep,LONG,1.09143,1.8,0.2769,1.09153,Off_Hours,18,7.449999999999957,7,6.5,12.3,2.8,True,False,True
2025-03-17 18:45:00,2025-03-16,buyside_sweep,SHORT,1.09259,0.5,0.0848,1.09254,Off_Hours,18,7.816000000000489,8,5.89,12.9,2.2,True,True,True
2025-03-17 20:30:00,2025-03-16,buyside_sweep,SHORT,1.09264,1.2,0.2633,1.09233,Off_Hours,20,8.678000000001962,7,4.56,15.5,1.3,True,True,True
2025-03-17 21:15:00,2025-03-16,sellside_sweep,LONG,1.09183,1.6,0.3721,1.09201,Off_Hours,21,8.337999999998846,7,4.3,2.5,12.6,False,False,False
2025-03-17 23:30:00,2025-03-17,sellside_sweep,LONG,1.09188,0.9,0.2851,1.09195,Off_Hours,23,4.660000000000775,5,3.16,1.4,13.3,False,False,False
2025-03-18 04:45:00,2025-03-17,buyside_sweep,SHORT,1.09109,0.6,0.2333,1.09108,Tokyo,4,-1.6900000000008575,7,2.57,7.5,43.7,True,True,False
2025-03-18 05:45:00,2025-03-17,buyside_sweep,SHORT,1.09122,1.0,0.3966,1.09075,Tokyo,5,-2.1040000000027703,3,2.52,4.2,47.0,True,False,False
2025-03-18 06:30:00,2025-03-17,sellside_sweep,LONG,1.09062,2.5,0.8353,1.09071,Tokyo,6,-1.732000000000955,12,2.99,47.4,14.7,True,True,True
2025-03-18 11:15:00,2025-03-17,sellside_sweep,LONG,1.09316,1.4,0.1782,1.09327,London,11,3.868000000002425,3,7.86,19.0,40.3,True,True,False
2025-03-18 15:00:00,2025-03-17,buyside_sweep,SHORT,1.09208,4.2,0.3364,1.09029,New_York,15,-0.32599999999938234,7,12.49,3.0,48.8,False,False,False
2025-03-18 21:00:00,2025-03-17,sellside_sweep,LONG,1.09415,2.0,0.3873,1.09453,Off_Hours,21,3.4840000000002647,6,5.16,0.5,13.7,False,False,False
2025-03-19 02:30:00,2025-03-18,buyside_sweep,SHORT,1.09434,1.5,0.3992,1.0942,Tokyo,2,4.746000000002137,14,3.76,68.9,1.6,True,True,True
