datetime,trading_date,type,ob_top,ob_bottom,ob_size_pips,ob_size_atr,trigger_event,session,hour_utc,sma_slope,range_position,atr_pips,touched,filled,held,touch_bars,fill_bars
2025-02-25 22:45:00,2025-02-25,bullish_ob,1.05137,1.05116,2.1,0.5424,bos,Off_Hours,22,8.772000000001334,0.8799,3.87,True,True,False,11.0,11.0
2025-02-26 01:15:00,2025-02-25,bearish_ob,1.05231,1.05205,2.6,0.8053,choch,Tokyo,1,7.318000000000602,0.9225,3.23,True,True,False,60.0,60.0
2025-02-26 04:15:00,2025-02-25,bearish_ob,1.05039,1.05001,3.8,0.8339,choch,Tokyo,4,0.1779999999995674,0.4431,4.56,True,True,False,1.0,15.0
2025-02-26 07:45:00,2025-02-25,bullish_ob,1.05,1.04934,6.6,1.2798,choch,Tokyo,7,-1.7940000000016276,0.2592,5.16,True,True,False,1.0,7.0
2025-02-26 09:30:00,2025-02-25,bearish_ob,1.05004,1.04948,5.6,0.7755,choch,London,9,-2.465999999998747,0.2827,7.22,True,True,False,1.0,2.0
2025-02-26 11:00:00,2025-02-25,bearish_ob,1.05008,1.04961,4.7,0.6476,bos,London,11,-3.3799999999994945,0.305,7.26,True,True,False,14.0,14.0
2025-02-26 15:00:00,2025-02-25,bullish_ob,1.04909,1.04805,10.4,1.3736,choch,New_York,15,-6.040000000000489,0.3005,7.57,True,True,False,9.0,24.0
2025-02-26 16:15:00,2025-02-25,bullish_ob,1.05109,1.05017,9.2,1.0238,choch,New_York,16,-2.3839999999974992,0.7783,8.99,True,True,False,1.0,1.0
2025-02-26 20:30:00,2025-02-25,bearish_ob,1.04871,1.0483,4.1,0.4025,bos,Off_Hours,20,-1.0820000000011376,0.1917,10.19,True,True,False,2.0,6.0
2025-02-26 22:45:00,2025-02-26,bullish_ob,1.04873,1.0486,1.3,0.321,choch,Off_Hours,22,-2.9520000000005098,0.2213,4.05,True,True,False,3.0,4.0
2025-02-27 00:15:00,2025-02-26,bearish_ob,1.04859,1.04821,3.8,0.9638,bos,Tokyo,0,-1.7939999999994072,0.1722,3.94,True,True,False,4.0,41.0
2025-02-27 02:30:00,2025-02-26,bearish_ob,1.04757,1.0472,3.7,0.8157,bos,Tokyo,2,-1.8099999999998673,0.0326,4.54,True,True,False,1.0,19.0
2025-02-27 03:15:00,2025-02-26,bearish_ob,1.04741,1.04714,2.7,0.6048,bos,Tokyo,3,-2.3580000000000823,0.0452,4.46,True,True,False,12.0,15.0
2025-02-27 07:00:00,2025-02-26,bullish_ob,1.0473,1.04683,4.7,1.1267,choch,Tokyo,7,-7.772000000001444,0.2887,4.17,True,True,False,2.0,24.0
2025-02-27 08:15:00,2025-02-26,bullish_ob,1.04802,1.04702,10.0,2.1572,bos,London,8,-4.047999999998719,0.4752,4.64,True,True,False,1.0,18.0
2025-02-27 09:15:00,2025-02-26,bullish_ob,1.0482,1.04761,5.9,1.0955,bos,London,9,-2.5220000000003573,0.6051,5.39,True,True,False,1.0,2.0
2025-02-27 10:15:00,2025-02-26,bullish_ob,1.04787,1.0474,4.7,0.7861,bos,London,10,-1.5140000000002374,0.524,5.98,True,True,False,1.0,4.0
2025-02-27 13:15:00,2025-02-26,bearish_ob,1.04807,1.04758,4.9,0.8176,bos,New_York,13,-1.5199999999992997,0.6862,5.99,False,False,False,,
2025-02-27 14:15:00,2025-02-26,bearish_ob,1.04416,1.04319,9.7,0.8245,bos,New_York,14,-3.9799999999989844,0.2525,11.76,False,False,False,,
2025-02-27 15:15:00,2025-02-26,bearish_ob,1.04276,1.04111,16.5,1.1481,bos,New_York,15,-7.64000000000209,0.1101,14.37,True,False,True,2.0,
2025-02-27 20:45:00,2025-02-26,bearish_ob,1.04062,1.04013,4.9,0.9528,bos,Off_Hours,20,-12.787999999999133,0.0409,5.14,True,True,False,12.0,47.0
2025-02-28 00:30:00,2025-02-27,bullish_ob,1.04017,1.03988,2.9,0.793,choch,Tokyo,0,-16.393999999999576,0.1192,3.66,True,True,False,1.0,1.0
2025-02-28 00:45:00,2025-02-27,bearish_ob,1.04027,1.03978,4.9,1.3218,choch,Tokyo,0,-16.15000000000144,0.1192,3.71,True,True,False,25.0,28.0
2025-02-28 05:45:00,2025-02-27,bearish_ob,1.039,1.03866,3.4,0.9352,choch,Tokyo,5,-5.068000000001405,0.2166,3.64,True,True,False,1.0,3.0
2025-02-28 06:15:00,2025-02-27,bullish_ob,1.0389,1.03828,6.2,1.6074,choch,Tokyo,6,-4.731999999998404,0.1524,3.86,True,True,False,1.0,45.0
2025-02-28 11:15:00,2025-02-27,bullish_ob,1.03975,1.03938,3.7,0.6189,bos,London,11,0.020000000000575113,0.5598,5.98,True,True,False,12.0,12.0
2025-02-28 14:30:00,2025-02-27,bullish_ob,1.04122,1.0401,11.2,1.7559,bos,New_York,14,2.5420000000009324,0.7354,6.38,True,True,False,1.0,3.0
2025-02-28 15:15:00,2025-02-27,bearish_ob,1.04191,1.04088,10.3,1.3451,choch,New_York,15,3.6759999999991244,0.8645,7.66,True,True,False,1.0,30.0
2025-02-28 17:00:00,2025-02-27,bearish_ob,1.04099,1.03988,11.1,1.0799,choch,New_York,17,4.0299999999970915,0.5858,10.28,True,True,False,15.0,19.0
2025-02-28 20:15:00,2025-02-27,bullish_ob,1.03684,1.03647,3.7,0.3406,choch,Off_Hours,20,-3.4580000000006272,0.114,10.86,True,False,True,1.0,
2025-02-28 21:00:00,2025-02-27,bullish_ob,1.03752,1.03681,7.1,0.7352,bos,Off_Hours,21,-4.725999999999342,0.1988,9.66,False,False,False,,
2025-03-02 22:00:00,2025-03-02,bullish_ob,1.04042,1.04005,3.7,0.4497,bos,Off_Hours,22,-4.790000000001182,0.7097,8.23,True,True,False,4.0,37.0
2025-03-03 05:15:00,2025-03-02,bearish_ob,1.04193,1.04152,4.1,0.8872,choch,Tokyo,5,2.0660000000005674,0.9077,4.62,True,True,False,1.0,15.0
2025-03-03 07:30:00,2025-03-02,bearish_ob,1.0409,1.04041,4.9,1.132,bos,Tokyo,7,4.442000000000057,0.739,4.33,True,True,False,3.0,3.0
2025-03-03 08:30:00,2025-03-02,bullish_ob,1.03965,1.03883,8.2,1.3538,choch,London,8,6.0899999999985965,0.4975,6.06,False,False,False,,
2025-03-03 14:00:00,2025-03-02,bullish_ob,1.04765,1.04696,6.9,0.7483,bos,New_York,14,10.646000000000821,0.9609,9.22,True,True,False,3.0,23.0
2025-03-03 19:30:00,2025-03-02,bearish_ob,1.04936,1.04889,4.7,0.7191,choch,Off_Hours,19,15.270000000000561,0.8929,6.54,True,True,False,6.0,22.0
2025-03-04 01:00:00,2025-03-03,bullish_ob,1.04887,1.04823,6.4,0.9739,choch,Tokyo,1,6.511999999998519,0.5923,6.57,True,True,False,1.0,3.0
2025-03-04 03:15:00,2025-03-03,bearish_ob,1.04837,1.04778,5.9,0.9077,choch,Tokyo,3,2.1359999999992496,0.3841,6.5,True,True,False,1.0,8.0
2025-03-04 07:15:00,2025-03-03,bullish_ob,1.04944,1.04809,13.5,1.9916,bos,Tokyo,7,-1.4899999999995472,0.5763,6.78,True,False,True,1.0,
2025-03-04 07:45:00,2025-03-03,bullish_ob,1.05003,1.04902,10.1,1.3166,bos,Tokyo,7,-0.5380000000010376,0.8506,7.67,True,False,True,28.0,
2025-03-04 10:00:00,2025-03-03,bearish_ob,1.05124,1.05049,7.5,0.6867,choch,London,10,5.916000000001365,0.6735,10.92,True,True,False,1.0,1.0
2025-03-04 10:45:00,2025-03-03,bullish_ob,1.05194,1.05105,8.9,0.7856,bos,London,10,6.4400000000008895,0.7856,11.33,True,True,False,13.0,14.0
2025-03-04 13:45:00,2025-03-03,bearish_ob,1.05432,1.05347,8.5,0.7494,choch,New_York,13,11.500000000002064,0.7675,11.34,True,True,False,8.0,14.0
2025-03-04 17:30:00,2025-03-03,bullish_ob,1.05412,1.05304,10.8,0.9065,choch,New_York,17,10.198000000001262,0.732,11.91,True,False,True,1.0,
2025-03-04 19:00:00,2025-03-03,bullish_ob,1.05992,1.05874,11.8,0.9183,bos,Off_Hours,19,15.487999999999058,0.9501,12.85,False,False,False,,
2025-03-04 20:30:00,2025-03-03,bullish_ob,1.0617,1.06029,14.1,1.0997,bos,Off_Hours,20,21.760000000001778,0.9007,12.82,True,True,False,6.0,23.0
2025-03-04 22:15:00,2025-03-04,bullish_ob,1.06246,1.06176,7.0,0.6815,bos,Off_Hours,22,21.3500000000022,0.9534,10.27,True,True,False,1.0,4.0
2025-03-04 23:00:00,2025-03-04,bearish_ob,1.06369,1.06191,17.8,1.8364,choch,Off_Hours,23,21.032000000000828,0.9367,9.69,True,True,False,2.0,24.0
2025-03-05 01:45:00,2025-03-04,bearish_ob,1.06182,1.06117,6.5,0.7628,bos,Tokyo,1,15.759999999997998,0.844,8.52,True,True,False,1.0,7.0
2025-03-05 05:15:00,2025-03-04,bullish_ob,1.06241,1.06191,5.0,0.7692,choch,Tokyo,5,18.152000000000168,0.8579,6.5,True,False,True,4.0,
2025-03-05 07:00:00,2025-03-04,bullish_ob,1.06437,1.06309,12.8,1.5382,bos,Tokyo,7,16.143999999997938,0.9132,8.32,False,False,False,,
2025-03-05 10:45:00,2025-03-04,bearish_ob,1.06975,1.06896,7.9,0.5027,choch,London,10,16.53400000000138,0.7633,15.71,True,True,False,3.0,4.0
2025-03-05 11:45:00,2025-03-04,bullish_ob,1.06839,1.06764,7.5,0.5526,bos,London,11,14.067999999998193,0.6518,13.57,False,False,False,,
2025-03-05 13:30:00,2025-03-04,bullish_ob,1.07193,1.07041,15.2,1.102,bos,New_York,13,14.704000000000939,0.9143,13.79,True,False,True,1.0,
2025-03-05 15:00:00,2025-03-04,bullish_ob,1.07705,1.0742,28.5,1.5137,bos,New_York,15,22.690000000002986,0.8821,18.83,True,False,True,1.0,
2025-03-05 18:30:00,2025-03-04,bullish_ob,1.07782,1.07654,12.8,0.8405,bos,Off_Hours,18,30.505999999999034,0.8973,15.23,True,False,True,91.0,
2025-03-06 00:00:00,2025-03-05,bullish_ob,1.07981,1.07907,7.4,1.5988,choch,Tokyo,0,18.978000000000605,0.9696,4.63,True,True,False,1.0,3.0
2025-03-06 00:45:00,2025-03-05,bullish_ob,1.08028,1.07932,9.6,1.7825,choch,Tokyo,0,20.571999999998702,0.9587,5.39,True,True,False,1.0,9.0
2025-03-06 02:45:00,2025-03-05,bearish_ob,1.08073,1.08026,4.7,0.5483,choch,Tokyo,2,18.656000000001338,0.8474,8.57,True,True,False,7.0,11.0
2025-03-06 05:30:00,2025-03-05,bullish_ob,1.08068,1.08014,5.4,0.7786,choch,Tokyo,5,6.274000000001667,0.7249,6.94,True,True,False,3.0,4.0
2025-03-06 08:30:00,2025-03-05,bearish_ob,1.08125,1.07973,15.2,1.1816,choch,London,8,5.223999999999229,0.5486,12.86,True,True,False,2.0,16.0
2025-03-06 13:00:00,2025-03-05,bullish_ob,1.08014,1.07918,9.6,0.7796,bos,New_York,13,0.9419999999993323,0.3914,12.31,True,True,False,16.0,18.0
2025-03-06 16:15:00,2025-03-05,bearish_ob,1.08381,1.08218,16.3,0.8295,choch,New_York,16,5.053999999999892,0.6796,19.65,True,True,False,54.0,59.0
2025-03-07 01:00:00,2025-03-06,bearish_ob,1.07928,1.07857,7.1,1.2005,bos,Tokyo,1,-1.2639999999985996,0.2702,5.91,True,True,False,1.0,3.0
2025-03-07 01:15:00,2025-03-06,bullish_ob,1.07895,1.0781,8.5,1.3584,choch,Tokyo,1,-1.5980000000004324,0.2247,6.26,False,False,False,,
2025-03-07 05:45:00,2025-03-06,bullish_ob,1.08174,1.08115,5.9,1.0826,bos,Tokyo,5,-2.5540000000012775,0.9432,5.45,True,False,True,1.0,
2025-03-07 10:30:00,2025-03-06,bearish_ob,1.0867,1.08608,6.2,0.5794,choch,London,10,14.247999999998928,0.9216,10.7,True,True,False,9.0,10.0
2025-03-07 12:15:00,2025-03-06,bullish_ob,1.08504,1.08413,9.1,0.8878,choch,London,12,13.402000000000136,0.7174,10.25,True,True,False,1.0,9.0
2025-03-07 14:30:00,2025-03-06,bearish_ob,1.08818,1.08664,15.4,1.0326,choch,New_York,14,13.498000000002897,0.8624,14.91,True,True,False,1.0,1.0
2025-03-07 16:45:00,2025-03-06,bearish_ob,1.08588,1.0849,9.8,0.4563,choch,New_York,16,10.699999999999044,0.5974,21.48,True,True,False,13.0,18.0
2025-03-07 19:00:00,2025-03-06,bullish_ob,1.08404,1.0833,7.4,0.4741,choch,Off_Hours,19,5.779999999999674,0.2819,15.61,True,True,False,1.0,8.0
2025-03-07 21:45:00,2025-03-06,bullish_ob,1.08375,1.08292,8.3,1.2686,choch,Off_Hours,21,-0.4999999999988347,0.1262,6.54,True,True,False,19.0,28.0
2025-03-09 22:30:00,2025-03-09,bullish_ob,1.08549,1.08454,9.5,1.1252,bos,Off_Hours,22,-1.796000000000575,0.3929,8.44,True,True,False,4.0,14.0
2025-03-10 00:00:00,2025-03-09,bullish_ob,1.08608,1.0853,7.8,0.8311,bos,Tokyo,0,-1.108000000000775,0.5,9.39,True,True,False,1.0,3.0
2025-03-10 01:00:00,2025-03-09,bearish_ob,1.08711,1.08637,7.4,0.7651,choch,Tokyo,1,1.4059999999993522,0.6667,9.67,True,True,False,33.0,33.0
2025-03-10 05:00:00,2025-03-09,bearish_ob,1.08322,1.08278,4.4,0.8291,bos,Tokyo,5,-4.518000000000022,0.1007,5.31,True,True,False,1.0,1.0
2025-03-10 05:15:00,2025-03-09,bullish_ob,1.08315,1.08278,3.7,0.7145,choch,Tokyo,5,-4.482000000001207,0.093,5.18,True,True,False,5.0,7.0
2025-03-10 07:30:00,2025-03-09,bearish_ob,1.08379,1.08305,7.4,1.2319,bos,Tokyo,7,-0.9919999999996598,0.1478,6.01,True,True,False,6.0,6.0
2025-03-10 08:45:00,2025-03-09,bullish_ob,1.08189,1.08051,13.8,1.3929,choch,London,8,-2.4519999999994546,0.1045,9.91,True,False,True,7.0,
2025-03-10 13:00:00,2025-03-09,bearish_ob,1.08507,1.08386,12.1,0.8032,choch,New_York,13,-1.16800000000028,0.5707,15.06,True,True,False,1.0,44.0
2025-03-10 15:15:00,2025-03-09,bearish_ob,1.08405,1.08278,12.7,1.1583,bos,New_York,15,-2.653999999999712,0.4192,10.96,True,True,False,1.0,3.0
2025-03-10 17:30:00,2025-03-09,bearish_ob,1.08434,1.08347,8.7,0.8219,bos,New_York,17,0.18999999999769202,0.4899,10.59,True,True,False,8.0,24.0
2025-03-10 18:45:00,2025-03-09,bearish_ob,1.08305,1.08243,6.2,0.6213,choch,Off_Hours,18,-0.9200000000020303,0.3218,9.98,True,True,False,1.0,3.0
2025-03-10 19:30:00,2025-03-09,bullish_ob,1.08277,1.08188,8.9,0.9719,bos,Off_Hours,19,-1.5679999999984595,0.2619,9.16,True,False,True,2.0,
2025-03-10 21:45:00,2025-03-09,bullish_ob,1.08359,1.08341,1.8,0.2893,bos,Off_Hours,21,1.277999999997892,0.3666,6.22,True,True,False,3.0,3.0
2025-03-10 22:45:00,2025-03-10,bullish_ob,1.08378,1.08329,4.9,1.0316,bos,Off_Hours,22,0.12999999999818712,0.3722,4.75,True,False,True,26.0,
2025-03-10 23:45:00,2025-03-10,bullish_ob,1.08421,1.0838,4.1,1.0088,bos,Off_Hours,23,-2.20800000000132,0.5244,4.06,True,True,False,2.0,22.0
2025-03-11 01:15:00,2025-03-10,bullish_ob,1.08502,1.08457,4.5,0.8046,bos,Tokyo,1,-1.3580000000001924,0.8274,5.59,True,True,False,5.0,14.0
2025-03-11 04:15:00,2025-03-10,bearish_ob,1.08567,1.08525,4.2,0.7127,choch,Tokyo,4,3.5000000000007248,0.8648,5.89,True,True,False,5.0,5.0
2025-03-11 05:30:00,2025-03-10,bullish_ob,1.08479,1.08376,10.3,1.6905,bos,Tokyo,5,3.157999999998662,0.5739,6.09,False,False,False,,
2025-03-11 06:45:00,2025-03-10,bullish_ob,1.08668,1.08541,12.7,1.4111,bos,Tokyo,6,3.5979999999979917,0.7367,9.0,False,False,False,,
2025-03-11 11:00:00,2025-03-10,bullish_ob,1.08905,1.0881,9.5,0.7443,choch,London,11,13.161999999999896,0.6019,12.76,True,False,True,77.0,
2025-03-11 16:45:00,2025-03-10,bullish_ob,1.09281,1.09225,5.6,0.5178,bos,New_York,16,13.206000000001161,0.9443,10.81,True,True,False,1.0,11.0
2025-03-11 17:30:00,2025-03-10,bullish_ob,1.09327,1.09264,6.3,0.6934,bos,New_York,17,14.179999999999193,0.9676,9.09,True,True,False,1.0,4.0
2025-03-11 19:30:00,2025-03-10,bearish_ob,1.09318,1.09273,4.5,0.5871,choch,Off_Hours,19,16.260000000001273,0.8092,7.66,True,False,True,67.0,
2025-03-11 23:00:00,2025-03-11,bearish_ob,1.09173,1.09138,3.5,0.6499,bos,Off_Hours,23,2.6199999999998447,0.5227,5.39,True,True,False,1.0,34.0
2025-03-12 02:00:00,2025-03-11,bearish_ob,1.0911,1.09055,5.5,1.2812,bos,Tokyo,2,-0.3279999999961092,0.2557,4.29,True,True,False,13.0,22.0
2025-03-12 06:00:00,2025-03-11,bearish_ob,1.09086,1.09023,6.3,1.4924,bos,Tokyo,6,-5.005999999998512,0.2021,4.22,True,True,False,4.0,6.0
2025-03-12 07:15:00,2025-03-11,bullish_ob,1.08978,1.08893,8.5,1.5237,choch,Tokyo,7,-6.737999999999467,0.1144,5.58,True,True,False,15.0,16.0
2025-03-12 11:15:00,2025-03-11,bearish_ob,1.09128,1.09084,4.4,0.5004,choch,London,11,-0.04200000000231796,0.5985,8.79,True,True,False,3.0,3.0
2025-03-12 17:15:00,2025-03-11,bearish_ob,1.09129,1.09054,7.5,0.7463,bos,New_York,17,2.9100000000004123,0.602,10.05,False,False,False,,
2025-03-12 22:45:00,2025-03-12,bearish_ob,1.08894,1.08875,1.9,0.5125,bos,Off_Hours,22,-5.670000000002062,0.2317,3.71,True,True,False,5.0,5.0
2025-03-13 01:30:00,2025-03-12,bullish_ob,1.0891,1.08869,4.1,1.2588,choch,Tokyo,1,-2.29600000000163,0.2577,3.26,True,True,False,4.0,6.0
2025-03-13 03:15:00,2025-03-12,bearish_ob,1.08924,1.08884,4.0,0.8847,choch,Tokyo,3,0.018000000001627825,0.2261,4.52,True,True,False,2.0,4.0
2025-03-13 04:45:00,2025-03-12,bearish_ob,1.08933,1.08877,5.6,1.2625,choch,Tokyo,4,-4.124000000000905,0.2282,4.44,False,False,False,,
2025-03-13 07:00:00,2025-03-12,bearish_ob,1.08826,1.08735,9.1,1.4814,bos,Tokyo,7,-4.785999999998847,0.3078,6.14,True,True,False,2.0,3.0
2025-03-13 08:45:00,2025-03-12,bullish_ob,1.08821,1.08729,9.2,0.9096,choch,London,8,-3.4240000000007598,0.4855,10.11,True,True,False,1.0,1.0
2025-03-13 09:45:00,2025-03-12,bearish_ob,1.08805,1.08685,12.0,1.0593,choch,London,9,-2.7800000000000047,0.4063,11.33,True,True,False,1.0,94.0
2025-03-13 15:45:00,2025-03-12,bullish_ob,1.08714,1.08556,15.8,1.1027,bos,New_York,15,-6.759999999998989,0.5809,14.33,True,True,False,1.0,3.0
2025-03-13 18:00:00,2025-03-12,bearish_ob,1.08578,1.08529,4.9,0.5074,choch,Off_Hours,18,-4.9480000000001745,0.5245,9.66,True,True,False,1.0,22.0
2025-03-13 19:30:00,2025-03-12,bearish_ob,1.08541,1.08475,6.6,0.84,choch,Off_Hours,19,-5.151999999999379,0.454,7.86,True,True,False,1.0,4.0
2025-03-13 20:30:00,2025-03-12,bearish_ob,1.08525,1.08475,5.0,0.8149,choch,Off_Hours,20,-4.4840000000001545,0.4413,6.14,True,True,False,1.0,4.0
2025-03-14 00:00:00,2025-03-13,bearish_ob,1.08583,1.0853,5.3,1.4,bos,Tokyo,0,-3.8479999999996295,0.5984,3.79,True,True,False,1.0,37.0
2025-03-14 00:30:00,2025-03-13,bearish_ob,1.08548,1.08491,5.7,1.5229,choch,Tokyo,0,-2.9639999999986344,0.5322,3.74,True,True,False,19.0,29.0
2025-03-14 05:15:00,2025-03-13,bullish_ob,1.0845,1.08415,3.5,0.8167,choch,Tokyo,5,-4.185999999999357,0.2232,4.29,True,True,False,2.0,2.0
2025-03-14 07:00:00,2025-03-13,bearish_ob,1.08457,1.08327,13.0,2.1981,bos,Tokyo,7,-3.6839999999993545,0.2539,5.91,True,True,False,1.0,2.0
2025-03-14 09:15:00,2025-03-13,bullish_ob,1.08517,1.08468,4.9,0.5492,choch,London,9,-1.0339999999997573,0.6756,8.92,True,False,True,1.0,
2025-03-14 12:15:00,2025-03-13,bearish_ob,1.09112,1.09016,9.6,0.6993,choch,London,12,7.836000000001064,0.9257,13.73,True,True,False,77.0,81.0
2025-03-17 01:00:00,2025-03-16,bullish_ob,1.08799,1.08741,5.8,1.1293,choch,Tokyo,1,0.6440000000007551,0.2565,5.14,True,True,False,2.0,16.0
2025-03-17 03:15:00,2025-03-16,bullish_ob,1.08838,1.08766,7.2,1.3091,choch,Tokyo,3,-2.8159999999988194,0.5618,5.5,True,True,False,1.0,7.0
2025-03-17 04:30:00,2025-03-16,bearish_ob,1.08845,1.08817,2.8,0.4501,choch,Tokyo,4,-0.40400000000051506,0.6111,6.22,True,True,False,4.0,13.0
2025-03-17 07:00:00,2025-03-16,bearish_ob,1.08842,1.08772,7.0,1.2129,bos,Tokyo,7,0.08400000000019503,0.3676,5.77,True,True,False,1.0,3.0
2025-03-17 09:00:00,2025-03-16,bullish_ob,1.08886,1.0877,11.6,1.4968,choch,London,9,-0.1999999999990898,0.5697,7.75,True,False,True,12.0,
2025-03-17 12:00:00,2025-03-16,bearish_ob,1.09063,1.08992,7.1,0.9195,choch,London,12,4.531999999999314,0.7892,7.72,True,True,False,1.0,4.0
2025-03-17 13:15:00,2025-03-16,bullish_ob,1.09042,1.0899,5.2,0.627,choch,New_York,13,4.116000000000675,0.7627,8.29,True,True,False,64.0,89.0
2025-03-17 16:45:00,2025-03-16,bearish_ob,1.09259,1.09189,7.0,0.958,choch,New_York,16,7.648000000000099,0.8807,7.31,True,True,False,4.0,6.0
2025-03-17 20:15:00,2025-03-16,bearish_ob,1.09236,1.09206,3.0,0.6635,choch,Off_Hours,20,8.636000000001864,0.8723,4.52,True,True,False,2.0,42.0
2025-03-17 23:15:00,2025-03-17,bearish_ob,1.09206,1.09188,1.8,0.5688,bos,Off_Hours,23,5.109999999999282,0.7658,3.16,True,True,False,1.0,2.0
2025-03-18 00:00:00,2025-03-17,bearish_ob,1.09195,1.09173,2.2,0.7549,bos,Tokyo,0,3.657999999999717,0.7354,2.91,True,True,False,1.0,25.0
2025-03-18 05:30:00,2025-03-17,bearish_ob,1.09121,1.09101,2.0,0.8116,bos,Tokyo,5,-2.149999999998542,0.229,2.46,True,True,False,2.0,2.0
2025-03-18 09:45:00,2025-03-17,bearish_ob,1.09513,1.09455,5.8,0.7012,choch,London,9,4.657999999999607,0.8809,8.27,True,True,False,28.0,28.0
2025-03-18 11:00:00,2025-03-17,bearish_ob,1.0937,1.0932,5.0,0.5983,bos,London,11,4.18400000000041,0.6094,8.36,True,True,False,16.0,20.0
2025-03-18 12:00:00,2025-03-17,bearish_ob,1.09236,1.09153,8.3,1.0357,bos,London,12,2.56800000000057,0.3154,8.01,True,True,False,2.0,10.0
2025-03-18 15:00:00,2025-03-17,bullish_ob,1.0925,1.08964,28.6,2.2906,choch,New_York,15,-0.32599999999938234,0.2947,12.49,True,True,False,2.0,64.0
2025-03-18 23:30:00,2025-03-18,bearish_ob,1.09428,1.0941,1.8,0.5915,bos,Off_Hours,23,0.14399999999969992,0.8347,3.04,True,True,False,10.0,11.0
2025-03-19 04:15:00,2025-03-18,bearish_ob,1.09357,1.0932,3.7,0.9487,choch,Tokyo,4,4.4759999999999245,0.3693,3.9,True,True,False,2.0,3.0
2025-03-19 05:15:00,2025-03-18,bearish_ob,1.0936,1.09322,3.8,0.8852,bos,Tokyo,5,1.925999999998762,0.2605,4.29,False,False,False,,
2025-03-19 10:15:00,2025-03-18,bearish_ob,1.0904,1.0896,8.0,0.658,bos,London,10,-8.548000000001554,0.37,12.16,True,True,False,1.0,4.0
2025-03-19 11:45:00,2025-03-18,bullish_ob,1.09129,1.09065,6.4,0.7684,choch,London,11,-8.341999999998961,0.5097,8.33,True,True,False,1.0,2.0
2025-03-19 14:00:00,2025-03-18,bearish_ob,1.08997,1.08926,7.1,0.8141,choch,New_York,14,-6.669999999999732,0.321,8.72,True,True,False,13.0,15.0
2025-03-19 16:45:00,2025-03-18,bearish_ob,1.08856,1.08812,4.4,0.6185,bos,New_York,16,-10.660000000000114,0.1638,7.11,True,True,False,4.0,4.0
2025-03-19 17:30:00,2025-03-18,bullish_ob,1.08667,1.08603,6.4,0.8566,choch,New_York,17,-11.318000000000161,0.0423,7.47,True,True,False,54.0,60.0
2025-03-19 21:30:00,2025-03-18,bullish_ob,1.09039,1.09027,1.2,0.131,bos,Off_Hours,21,-0.5420000000011527,0.7531,9.16,True,True,False,10.0,26.0
2025-03-20 01:45:00,2025-03-19,bullish_ob,1.09092,1.09034,5.8,1.2747,bos,Tokyo,1,0.9020000000004025,0.8214,4.55,True,True,False,3.0,10.0
2025-03-20 04:15:00,2025-03-19,bearish_ob,1.09088,1.09066,2.2,0.4464,choch,Tokyo,4,4.307999999999534,0.8345,4.93,False,False,False,,
2025-03-20 06:30:00,2025-03-19,bearish_ob,1.08972,1.08898,7.4,1.5721,bos,Tokyo,6,4.19200000000064,0.5622,4.71,False,False,False,,
2025-03-20 07:45:00,2025-03-19,bearish_ob,1.08796,1.08658,13.8,1.8261,bos,Tokyo,7,0.5919999999992598,0.1527,7.56,True,False,True,1.0,
2025-03-20 12:00:00,2025-03-19,bearish_ob,1.08559,1.0849,6.9,0.6273,choch,London,12,-12.280000000000069,0.2294,11.0,True,True,False,12.0,30.0
2025-03-20 14:30:00,2025-03-19,bullish_ob,1.08301,1.0824,6.1,0.5939,choch,New_York,14,-15.835999999997963,0.1223,10.27,True,True,False,52.0,57.0
2025-03-20 18:30:00,2025-03-19,bullish_ob,1.08479,1.08442,3.7,0.5275,bos,Off_Hours,18,-11.019999999999364,0.3743,7.01,True,True,False,7.0,7.0
2025-03-21 02:00:00,2025-03-20,bearish_ob,1.08549,1.08512,3.7,1.0769,bos,Tokyo,2,3.087999999997759,0.8682,3.44,True,True,False,37.0,38.0
2025-03-21 07:45:00,2025-03-20,bearish_ob,1.08406,1.08334,7.2,1.1041,bos,Tokyo,7,-2.853999999998802,0.4413,6.52,True,True,False,1.0,10.0
2025-03-21 09:00:00,2025-03-20,bearish_ob,1.08373,1.0833,4.3,0.5199,bos,London,9,-3.573999999999522,0.3941,8.27,True,True,False,1.0,1.0
2025-03-21 10:15:00,2025-03-20,bullish_ob,1.0838,1.08277,10.3,1.1705,choch,London,10,-4.558000000001172,0.338,8.8,True,True,False,1.0,8.0
2025-03-21 14:30:00,2025-03-20,bearish_ob,1.08297,1.08186,11.1,1.2314,bos,New_York,14,-4.071999999999409,0.1306,9.01,True,True,False,1.0,32.0
2025-03-21 15:15:00,2025-03-20,bearish_ob,1.08285,1.08224,6.1,0.6921,bos,New_York,15,-4.44800000000134,0.1612,8.81,True,True,False,3.0,21.0
2025-03-23 22:45:00,2025-03-23,bullish_ob,1.08204,1.08173,3.1,0.5607,bos,Off_Hours,22,-3.5119999999988494,0.3409,5.53,True,True,False,16.0,18.0
2025-03-24 03:00:00,2025-03-23,bearish_ob,1.08292,1.08246,4.6,0.8786,choch,Tokyo,3,-2.228000000001895,0.6986,5.24,True,True,False,6.0,8.0
2025-03-24 05:00:00,2025-03-23,bullish_ob,1.08225,1.0818,4.5,1.129,choch,Tokyo,5,-1.03200000000081,0.5432,3.99,True,True,False,25.0,29.0
